Сумма	Текущая дата	Накопительная сумма	Статус	Бесконечность	Чек	Количество	Цена	Артикул	Дата
7533	25.02.2026	?	002	7533	IT010016237	1	7533	0102453	12.11.2013
5579	25.02.2026	?	002	5579	IT010016238	1	5579	0101326	12.11.2013
6831	25.02.2026	?	002	6831	IT010016239	1	6831	0101329	12.11.2013
10340	25.02.2026	?	002	10340	IT010016240	1	10340	0101332	12.11.2013
11950	25.02.2026	?	002	11950	IT010016240	1	11950	0101336	12.11.2013
7144	25.02.2026	?	002	7144	IT010016240	1	7144	0101337	12.11.2013
3906	25.02.2026	?	002	3906	IT010016241	1	3906	0101341	12.11.2013
1089	25.02.2026	?	002	1089	IT010016242	1	1089	0111515	12.11.2013
4511	25.02.2026	?	002	4511	IT010016243	1	4511	0102420	12.11.2013
3213	25.02.2026	?	002	3213	IT010016243	1	3213	0102426	12.11.2013
9022	25.02.2026	?	002	4511	IT010016244	2	4511	0102432	12.11.2013
3213	25.02.2026	?	002	3213	IT010016245	1	3213	0102436	12.11.2013
3213	25.02.2026	?	002	3213	IT010016245	1	3213	0102438	12.11.2013
4941	25.02.2026	?	002	4941	IT010016246	1	4941	0102444	12.11.2013
2468	25.02.2026	?	002	2468	IT010016247	1	2468	0102446	12.11.2013
2468	25.02.2026	?	002	2468	IT010016247	1	2468	0102447	12.11.2013
4941	25.02.2026	?	002	4941	IT010016248	1	4941	0102454	12.11.2013
1957	25.02.2026	?	002	1957	IT010016248	1	1957	0102461	12.11.2013
2607	25.02.2026	?	002	2607	IT010016248	1	2607	0102467	12.11.2013
19791	25.02.2026	?	002	19791	IT010016249	1	19791	0102474	12.11.2013
2468	25.02.2026	?	002	2468	IT010016249	1	2468	0102448	12.11.2013
2468	25.02.2026	?	002	2468	IT010016249	1	2468	0102452	12.11.2013
4511	25.02.2026	?	002	4511	IT010016250	1	4511	0102420	12.11.2013
3213	25.02.2026	?	002	3213	IT010016250	1	3213	0102426	12.11.2013
4511	25.02.2026	?	002	4511	IT010016250	1	4511	0102432	12.11.2013
3213	25.02.2026	?	002	3213	IT010016251	1	3213	0102436	12.11.2013
13410	25.02.2026	?	002	13410	IT010016251	1	13410	0102439	12.11.2013
4936	25.02.2026	?	002	2468	IT010016251	2	2468	0102442	12.11.2013
4941	25.02.2026	?	002	4941	IT010016252	1	4941	0102444	12.11.2013
2468	25.02.2026	?	002	2468	IT010016252	1	2468	0102447	12.11.2013
7533	25.02.2026	?	002	7533	IT010016253	1	7533	0102453	12.11.2013
1957	25.02.2026	?	002	1957	IT010016253	1	1957	0102461	12.11.2013
19791	25.02.2026	?	002	19791	IT010016254	1	19791	0102474	12.11.2013
3582	25.02.2026	?	002	1791	IT010016255	2	1791	0102307	12.11.2013
1791	25.02.2026	?	002	1791	IT010016255	1	1791	0102309	12.11.2013
1791	25.02.2026	?	002	1791	IT010016256	1	1791	0102310	12.11.2013
2069	25.02.2026	?	002	2069	IT010016256	1	2069	0102313	12.11.2013
2069	25.02.2026	?	002	2069	IT010016256	1	2069	0102334	12.11.2013
39586	25.02.2026	?	001	39586	IT010016257	1	39586	0102377	12.11.2013
39672	25.02.2026	?	001	39672	IT010016258	1	39672	0102390	12.11.2013
1570	25.02.2026	?	002	1570	IT010016258	1	1570	0102483	12.11.2013
1120	25.02.2026	?	002	1120	IT010016259	1	1120	0102491	12.11.2013
1161	25.02.2026	?	002	1161	IT010016260	1	1161	0102492	12.11.2013
1161	25.02.2026	?	002	1161	IT010016260	1	1161	0102493	12.11.2013
418	25.02.2026	?	002	418	IT010016261	1	418	0102549	12.11.2013
3140	25.02.2026	?	002	1570	IT010016261	2	1570	0102584	12.11.2013
379	25.02.2026	?	002	379	IT010016261	1	379	0102723	12.11.2013
2163	25.02.2026	?	002	2163	IT010016261	1	2163	0105736	12.11.2013
449	25.02.2026	?	002	449	IT010016262	1	449	0105743	12.11.2013
630	25.02.2026	?	002	630	IT010016262	1	630	0105747	12.11.2013
1799	25.02.2026	?	002	1799	IT010016262	1	1799	0110141	12.11.2013
2384	25.02.2026	?	002	2384	IT010016262	1	2384	0110145	12.11.2013
3213	25.02.2026	?	002	3213	IT010016263	1	3213	0102436	12.11.2013
13410	25.02.2026	?	002	13410	IT010016264	1	13410	0102439	12.11.2013
5579	25.02.2026	?	002	5579	IT010016264	1	5579	0101326	12.11.2013
6831	25.02.2026	?	002	6831	IT010016265	1	6831	0101329	12.11.2013
5391	25.02.2026	?	002	5391	IT010016265	1	5391	0101330	12.11.2013
3906	25.02.2026	?	002	3906	IT010016265	1	3906	0101341	12.11.2013
4482	25.02.2026	?	002	4482	IT010016265	1	4482	0102419	12.11.2013
3213	25.02.2026	?	002	3213	IT010016266	1	3213	0102425	12.11.2013
3213	25.02.2026	?	002	3213	IT010016266	1	3213	0102431	12.11.2013
3213	25.02.2026	?	002	3213	IT010016266	1	3213	0102436	12.11.2013
2468	25.02.2026	?	002	2468	IT010016267	1	2468	0102437	12.11.2013
2468	25.02.2026	?	002	2468	IT010016267	1	2468	0102442	12.11.2013
3213	25.02.2026	?	002	3213	IT010016268	1	3213	0102443	12.11.2013
2468	25.02.2026	?	002	2468	IT010016268	1	2468	0102448	12.11.2013
1957	25.02.2026	?	002	1957	IT010016269	1	1957	0102461	12.11.2013
4482	25.02.2026	?	002	4482	IT010016269	1	4482	0102469	12.11.2013
4482	25.02.2026	?	002	4482	IT010016270	1	4482	0102471	12.11.2013
2457	25.02.2026	?	002	2457	IT010016270	1	2457	0111513	12.11.2013
5579	25.02.2026	?	002	5579	IT010016271	1	5579	0101326	12.11.2013
10340	25.02.2026	?	002	10340	IT010016271	1	10340	0101332	12.11.2013
23900	25.02.2026	?	001	11950	IT010016272	2	11950	0101336	12.11.2013
15066	25.02.2026	?	002	7533	IT010016272	2	7533	0102453	12.11.2013
5579	25.02.2026	?	002	5579	IT010016273	1	5579	0101326	13.11.2013
6831	25.02.2026	?	002	6831	IT010016274	1	6831	0101329	13.11.2013
10340	25.02.2026	?	002	10340	IT010016274	1	10340	0101332	13.11.2013
7144	25.02.2026	?	002	7144	IT010016275	1	7144	0101337	13.11.2013
4813	25.02.2026	?	002	4813	IT010016275	1	4813	0101339	13.11.2013
7920	25.02.2026	?	002	7920	IT010016276	1	7920	0102440	13.11.2013
2178	25.02.2026	?	002	1089	IT010016276	2	1089	0111515	13.11.2013
6426	25.02.2026	?	002	3213	IT010016276	2	3213	0102436	13.11.2013
13410	25.02.2026	?	002	13410	IT010016277	1	13410	0102439	13.11.2013
7533	25.02.2026	?	002	7533	IT010016277	1	7533	0102453	13.11.2013
2607	25.02.2026	?	002	2607	IT010016277	1	2607	0102467	13.11.2013
19791	25.02.2026	?	002	19791	IT010016278	1	19791	0102474	13.11.2013
1791	25.02.2026	?	002	1791	IT010016278	1	1791	0102310	13.11.2013
2069	25.02.2026	?	002	2069	IT010016279	1	2069	0102313	13.11.2013
1259	25.02.2026	?	002	1259	IT010016280	1	1259	0100595	13.11.2013
2412	25.02.2026	?	002	2412	IT010016280	1	2412	0100597	13.11.2013
1034	25.02.2026	?	002	1034	IT010016281	1	1034	0100598	13.11.2013
899	25.02.2026	?	002	899	IT010016281	1	899	0100601	13.11.2013
1619	25.02.2026	?	002	1619	IT010016281	1	1619	0101041	13.11.2013
6822	25.02.2026	?	002	3411	IT010016281	2	3411	0102312	13.11.2013
418	25.02.2026	?	002	418	IT010016281	1	418	0102478	13.11.2013
1161	25.02.2026	?	002	1161	IT010016281	1	1161	0102492	13.11.2013
418	25.02.2026	?	002	418	IT010016282	1	418	0102549	13.11.2013
2322	25.02.2026	?	002	1161	IT010016282	2	1161	0102722	13.11.2013
379	25.02.2026	?	002	379	IT010016283	1	379	0102723	13.11.2013
476	25.02.2026	?	002	476	IT010016284	1	476	0105734	13.11.2013
2163	25.02.2026	?	002	2163	IT010016284	1	2163	0105736	13.11.2013
476	25.02.2026	?	002	476	IT010016285	1	476	0105755	13.11.2013
828	25.02.2026	?	002	828	IT010016286	1	828	0105759	13.11.2013
899	25.02.2026	?	002	899	IT010016287	1	899	0109013	13.11.2013
323	25.02.2026	?	002	323	IT010016287	1	323	0110140	13.11.2013
1169	25.02.2026	?	002	1169	IT010016288	1	1169	0110142	13.11.2013
1791	25.02.2026	?	002	1791	IT010016289	1	1791	0102306	13.11.2013
2069	25.02.2026	?	002	2069	IT010016289	1	2069	0102313	13.11.2013
3411	25.02.2026	?	002	3411	IT010016289	1	3411	0102315	13.11.2013
1439	25.02.2026	?	002	1439	IT010016289	1	1439	0102321	13.11.2013
1439	25.02.2026	?	002	1439	IT010016290	1	1439	0102323	13.11.2013
3540	25.02.2026	?	002	1770	IT010016290	2	1770	0102326	13.11.2013
1799	25.02.2026	?	002	1799	IT010016290	1	1799	0102329	13.11.2013
1799	25.02.2026	?	002	1799	IT010016291	1	1799	0102330	13.11.2013
1799	25.02.2026	?	002	1799	IT010016292	1	1799	0102331	13.11.2013
1799	25.02.2026	?	002	1799	IT010016292	1	1799	0102333	13.11.2013
1799	25.02.2026	?	002	1799	IT010016292	1	1799	0102335	13.11.2013
1259	25.02.2026	?	002	1259	IT010016293	1	1259	0100595	13.11.2013
2412	25.02.2026	?	002	2412	IT010016293	1	2412	0100597	13.11.2013
1161	25.02.2026	?	002	1161	IT010016294	1	1161	0102493	13.11.2013
1570	25.02.2026	?	002	1570	IT010016295	1	1570	0102584	13.11.2013
2322	25.02.2026	?	002	1161	IT010016295	2	1161	0102722	13.11.2013
1791	25.02.2026	?	002	1791	IT010016296	1	1791	0102307	13.11.2013
1791	25.02.2026	?	002	1791	IT010016296	1	1791	0102309	13.11.2013
1791	25.02.2026	?	002	1791	IT010016296	1	1791	0102310	13.11.2013
4138	25.02.2026	?	002	2069	IT010016297	2	2069	0102311	13.11.2013
1791	25.02.2026	?	002	1791	IT010016298	1	1791	0102578	13.11.2013
1259	25.02.2026	?	002	1259	IT010016298	1	1259	0100595	13.11.2013
2412	25.02.2026	?	002	2412	IT010016299	1	2412	0100597	13.11.2013
39586	25.02.2026	?	001	39586	IT010016299	1	39586	0102378	13.11.2013
7110	25.02.2026	?	002	7110	IT010016300	1	7110	0102383	13.11.2013
3238	25.02.2026	?	002	1619	IT010016301	2	1619	0105735	13.11.2013
2163	25.02.2026	?	002	2163	IT010016301	1	2163	0105736	13.11.2013
476	25.02.2026	?	002	476	IT010016301	1	476	0105755	13.11.2013
2163	25.02.2026	?	002	2163	IT010016302	1	2163	0105757	13.11.2013
828	25.02.2026	?	002	828	IT010016303	1	828	0105759	13.11.2013
1799	25.02.2026	?	002	1799	IT010016303	1	1799	0110143	13.11.2013
1570	25.02.2026	?	002	1570	IT010016303	1	1570	0102483	13.11.2013
1570	25.02.2026	?	002	1570	IT010016304	1	1570	0102482	13.11.2013
5579	25.02.2026	?	002	5579	IT010016304	1	5579	0101326	13.11.2013
6831	25.02.2026	?	002	6831	IT010016304	1	6831	0101329	13.11.2013
10782	25.02.2026	?	002	5391	IT010016304	2	5391	0101330	13.11.2013
4813	25.02.2026	?	002	4813	IT010016305	1	4813	0101339	13.11.2013
3213	25.02.2026	?	002	3213	IT010016305	1	3213	0102436	13.11.2013
26820	25.02.2026	?	001	13410	IT010016306	2	13410	0102439	13.11.2013
7920	25.02.2026	?	002	7920	IT010016307	1	7920	0102440	13.11.2013
4936	25.02.2026	?	002	2468	IT010016307	2	2468	0102442	13.11.2013
2468	25.02.2026	?	002	2468	IT010016308	1	2468	0102447	13.11.2013
7533	25.02.2026	?	002	7533	IT010016308	1	7533	0102453	13.11.2013
4941	25.02.2026	?	002	4941	IT010016309	1	4941	0102454	13.11.2013
2607	25.02.2026	?	002	2607	IT010016310	1	2607	0102467	13.11.2013
4482	25.02.2026	?	002	4482	IT010016310	1	4482	0102469	13.11.2013
4482	25.02.2026	?	002	4482	IT010016311	1	4482	0102471	13.11.2013
19791	25.02.2026	?	002	19791	IT010016311	1	19791	0102474	13.11.2013
11158	25.02.2026	?	002	5579	IT010016311	2	5579	0101326	13.11.2013
6831	25.02.2026	?	002	6831	IT010016312	1	6831	0101329	13.11.2013
10340	25.02.2026	?	002	10340	IT010016313	1	10340	0101332	13.11.2013
11950	25.02.2026	?	002	11950	IT010016314	1	11950	0101336	13.11.2013
7144	25.02.2026	?	002	7144	IT010016314	1	7144	0101337	13.11.2013
3906	25.02.2026	?	002	3906	IT010016314	1	3906	0101341	13.11.2013
4941	25.02.2026	?	002	4941	IT010016315	1	4941	0102444	13.11.2013
4941	25.02.2026	?	002	4941	IT010016315	1	4941	0102454	13.11.2013
1957	25.02.2026	?	002	1957	IT010016316	1	1957	0102461	13.11.2013
687	25.02.2026	?	002	687	IT010016316	1	687	0110488	13.11.2013
1089	25.02.2026	?	002	1089	IT010016317	1	1089	0111515	13.11.2013
1619	25.02.2026	?	002	1619	IT010016318	1	1619	0105735	13.11.2013
989	25.02.2026	?	002	989	IT010016318	1	989	0105738	13.11.2013
476	25.02.2026	?	002	476	IT010016319	1	476	0105755	13.11.2013
2163	25.02.2026	?	002	2163	IT010016319	1	2163	0105757	13.11.2013
828	25.02.2026	?	002	828	IT010016319	1	828	0105759	13.11.2013
899	25.02.2026	?	002	899	IT010016320	1	899	0109013	14.11.2013
1799	25.02.2026	?	002	1799	IT010016320	1	1799	0102332	14.11.2013
9626	25.02.2026	?	002	4813	IT010016321	2	4813	0101339	14.11.2013
10340	25.02.2026	?	002	10340	IT010016321	1	10340	0101332	14.11.2013
7144	25.02.2026	?	002	7144	IT010016321	1	7144	0101337	14.11.2013
7920	25.02.2026	?	002	7920	IT010016322	1	7920	0102440	14.11.2013
4941	25.02.2026	?	002	4941	IT010016322	1	4941	0102444	14.11.2013
4941	25.02.2026	?	002	4941	IT010016322	1	4941	0102454	14.11.2013
1957	25.02.2026	?	002	1957	IT010016322	1	1957	0102461	14.11.2013
5214	25.02.2026	?	002	2607	IT010016323	2	2607	0102467	14.11.2013
19791	25.02.2026	?	002	19791	IT010016323	1	19791	0102474	14.11.2013
6831	25.02.2026	?	002	6831	IT010016324	1	6831	0101329	14.11.2013
1259	25.02.2026	?	002	1259	IT010016325	1	1259	0100595	14.11.2013
1570	25.02.2026	?	002	1570	IT010016325	1	1570	0102482	14.11.2013
3140	25.02.2026	?	002	1570	IT010016326	2	1570	0102483	14.11.2013
1161	25.02.2026	?	002	1161	IT010016326	1	1161	0102493	14.11.2013
1570	25.02.2026	?	002	1570	IT010016327	1	1570	0102584	14.11.2013
1161	25.02.2026	?	002	1161	IT010016327	1	1161	0102722	14.11.2013
1619	25.02.2026	?	002	1619	IT010016328	1	1619	0105735	14.11.2013
989	25.02.2026	?	002	989	IT010016328	1	989	0105738	14.11.2013
476	25.02.2026	?	002	476	IT010016328	1	476	0105755	14.11.2013
2163	25.02.2026	?	002	2163	IT010016329	1	2163	0105757	14.11.2013
828	25.02.2026	?	002	828	IT010016330	1	828	0105759	14.11.2013
5579	25.02.2026	?	002	5579	IT010016330	1	5579	0101326	14.11.2013
2178	25.02.2026	?	002	1089	IT010016330	2	1089	0111515	14.11.2013
9882	25.02.2026	?	002	4941	IT010016331	2	4941	0102444	14.11.2013
4941	25.02.2026	?	002	4941	IT010016331	1	4941	0102454	14.11.2013
1957	25.02.2026	?	002	1957	IT010016331	1	1957	0102461	14.11.2013
2607	25.02.2026	?	002	2607	IT010016331	1	2607	0102467	14.11.2013
4511	25.02.2026	?	002	4511	IT010016332	1	4511	0102420	14.11.2013
3213	25.02.2026	?	002	3213	IT010016332	1	3213	0102426	14.11.2013
4511	25.02.2026	?	002	4511	IT010016332	1	4511	0102432	14.11.2013
3213	25.02.2026	?	002	3213	IT010016332	1	3213	0102436	14.11.2013
3213	25.02.2026	?	002	3213	IT010016333	1	3213	0102438	14.11.2013
13410	25.02.2026	?	002	13410	IT010016333	1	13410	0102439	14.11.2013
7920	25.02.2026	?	002	7920	IT010016333	1	7920	0102440	14.11.2013
4936	25.02.2026	?	002	2468	IT010016333	2	2468	0102446	14.11.2013
4936	25.02.2026	?	002	2468	IT010016334	2	2468	0102447	14.11.2013
2468	25.02.2026	?	002	2468	IT010016334	1	2468	0102448	14.11.2013
2468	25.02.2026	?	002	2468	IT010016334	1	2468	0102452	14.11.2013
7533	25.02.2026	?	002	7533	IT010016334	1	7533	0102453	14.11.2013
19791	25.02.2026	?	002	19791	IT010016335	1	19791	0102474	14.11.2013
2412	25.02.2026	?	002	2412	IT010016335	1	2412	0100597	14.11.2013
1791	25.02.2026	?	002	1791	IT010016335	1	1791	0102309	14.11.2013
1791	25.02.2026	?	002	1791	IT010016336	1	1791	0102310	14.11.2013
3411	25.02.2026	?	002	3411	IT010016336	1	3411	0102312	14.11.2013
1791	25.02.2026	?	002	1791	IT010016337	1	1791	0102338	14.11.2013
2069	25.02.2026	?	002	2069	IT010016338	1	2069	0102313	14.11.2013
7920	25.02.2026	?	002	7920	IT010016338	1	7920	0102440	14.11.2013
4941	25.02.2026	?	002	4941	IT010016339	1	4941	0102454	14.11.2013
2607	25.02.2026	?	002	2607	IT010016340	1	2607	0102467	14.11.2013
1798	25.02.2026	?	002	899	IT010016340	2	899	0100649	14.11.2013
1619	25.02.2026	?	002	1619	IT010016341	1	1619	0101041	14.11.2013
418	25.02.2026	?	002	418	IT010016342	1	418	0102479	14.11.2013
1619	25.02.2026	?	002	1619	IT010016342	1	1619	0105735	14.11.2013
952	25.02.2026	?	002	476	IT010016343	2	476	0105755	14.11.2013
828	25.02.2026	?	002	828	IT010016344	1	828	0105759	14.11.2013
1169	25.02.2026	?	002	1169	IT010016344	1	1169	0110142	14.11.2013
6426	25.02.2026	?	002	3213	IT010016345	2	3213	0102436	14.11.2013
13410	25.02.2026	?	002	13410	IT010016345	1	13410	0102439	14.11.2013
7533	25.02.2026	?	002	7533	IT010016345	1	7533	0102453	14.11.2013
899	25.02.2026	?	002	899	IT010016346	1	899	0109013	14.11.2013
3213	25.02.2026	?	002	3213	IT010016347	1	3213	0102436	14.11.2013
13410	25.02.2026	?	002	13410	IT010016348	1	13410	0102439	14.11.2013
2468	25.02.2026	?	002	2468	IT010016348	1	2468	0102442	14.11.2013
2468	25.02.2026	?	002	2468	IT010016349	1	2468	0102447	14.11.2013
7533	25.02.2026	?	002	7533	IT010016349	1	7533	0102453	14.11.2013
4482	25.02.2026	?	002	4482	IT010016349	1	4482	0102469	14.11.2013
4482	25.02.2026	?	002	4482	IT010016350	1	4482	0102471	14.11.2013
19791	25.02.2026	?	002	19791	IT010016350	1	19791	0102474	14.11.2013
11158	25.02.2026	?	002	5579	IT010016350	2	5579	0101326	14.11.2013
6831	25.02.2026	?	002	6831	IT010016351	1	6831	0101329	14.11.2013
5391	25.02.2026	?	002	5391	IT010016352	1	5391	0101330	14.11.2013
4813	25.02.2026	?	002	4813	IT010016352	1	4813	0101339	14.11.2013
1259	25.02.2026	?	002	1259	IT010016352	1	1259	0100595	14.11.2013
4824	25.02.2026	?	002	2412	IT010016352	2	2412	0100597	14.11.2013
1034	25.02.2026	?	002	1034	IT010016352	1	1034	0100598	14.11.2013
899	25.02.2026	?	002	899	IT010016353	1	899	0100601	14.11.2013
1619	25.02.2026	?	002	1619	IT010016354	1	1619	0101041	14.11.2013
3582	25.02.2026	?	002	1791	IT010016354	2	1791	0102306	14.11.2013
1791	25.02.2026	?	002	1791	IT010016355	1	1791	0102307	14.11.2013
1791	25.02.2026	?	002	1791	IT010016355	1	1791	0102309	14.11.2013
1791	25.02.2026	?	002	1791	IT010016356	1	1791	0102310	14.11.2013
2069	25.02.2026	?	002	2069	IT010016357	1	2069	0102311	14.11.2013
3411	25.02.2026	?	002	3411	IT010016358	1	3411	0102312	14.11.2013
2069	25.02.2026	?	002	2069	IT010016358	1	2069	0102313	14.11.2013
3411	25.02.2026	?	002	3411	IT010016359	1	3411	0102315	14.11.2013
1439	25.02.2026	?	002	1439	IT010016359	1	1439	0102321	14.11.2013
1439	25.02.2026	?	002	1439	IT010016360	1	1439	0102323	14.11.2013
1770	25.02.2026	?	002	1770	IT010016360	1	1770	0102326	14.11.2013
1799	25.02.2026	?	002	1799	IT010016361	1	1799	0102329	14.11.2013
1799	25.02.2026	?	002	1799	IT010016361	1	1799	0102330	14.11.2013
1799	25.02.2026	?	002	1799	IT010016362	1	1799	0102331	14.11.2013
3598	25.02.2026	?	002	1799	IT010016362	2	1799	0102333	14.11.2013
1799	25.02.2026	?	002	1799	IT010016363	1	1799	0102335	14.11.2013
836	25.02.2026	?	002	418	IT010016364	2	418	0102478	14.11.2013
1161	25.02.2026	?	002	1161	IT010016364	1	1161	0102492	14.11.2013
418	25.02.2026	?	002	418	IT010016365	1	418	0102549	14.11.2013
1161	25.02.2026	?	002	1161	IT010016365	1	1161	0102722	14.11.2013
379	25.02.2026	?	002	379	IT010016365	1	379	0102723	14.11.2013
476	25.02.2026	?	002	476	IT010016366	1	476	0105734	14.11.2013
2163	25.02.2026	?	002	2163	IT010016366	1	2163	0105736	14.11.2013
952	25.02.2026	?	002	476	IT010016367	2	476	0105755	14.11.2013
828	25.02.2026	?	002	828	IT010016367	1	828	0105759	14.11.2013
323	25.02.2026	?	002	323	IT010016368	1	323	0110140	14.11.2013
1169	25.02.2026	?	002	1169	IT010016368	1	1169	0110142	14.11.2013
1791	25.02.2026	?	002	1791	IT010016369	1	1791	0102310	14.11.2013
4941	25.02.2026	?	002	4941	IT010016369	1	4941	0102454	15.11.2013
2607	25.02.2026	?	002	2607	IT010016370	1	2607	0102467	15.11.2013
3213	25.02.2026	?	002	3213	IT010016370	1	3213	0102436	15.11.2013
13410	25.02.2026	?	002	13410	IT010016371	1	13410	0102439	15.11.2013
2468	25.02.2026	?	002	2468	IT010016371	1	2468	0102442	15.11.2013
7533	25.02.2026	?	002	7533	IT010016372	1	7533	0102453	15.11.2013
418	25.02.2026	?	002	418	IT010016372	1	418	0102478	15.11.2013
1161	25.02.2026	?	002	1161	IT010016372	1	1161	0102493	15.11.2013
379	25.02.2026	?	002	379	IT010016372	1	379	0102723	15.11.2013
4482	25.02.2026	?	002	4482	IT010016372	1	4482	0102416	15.11.2013
4511	25.02.2026	?	002	4511	IT010016373	1	4511	0102421	15.11.2013
4511	25.02.2026	?	002	4511	IT010016373	1	4511	0102427	15.11.2013
2468	25.02.2026	?	002	2468	IT010016373	1	2468	0102447	15.11.2013
7110	25.02.2026	?	002	7110	IT010016374	1	7110	0102381	15.11.2013
39586	25.02.2026	?	001	39586	IT010016374	1	39586	0102397	15.11.2013
1169	25.02.2026	?	002	1169	IT010016375	1	1169	0110142	15.11.2013
2163	25.02.2026	?	002	2163	IT010016376	1	2163	0105736	15.11.2013
1259	25.02.2026	?	002	1259	IT010016376	1	1259	0100595	15.11.2013
2412	25.02.2026	?	002	2412	IT010016377	1	2412	0100597	15.11.2013
1619	25.02.2026	?	002	1619	IT010016377	1	1619	0101041	15.11.2013
6831	25.02.2026	?	002	6831	IT010016378	1	6831	0101329	15.11.2013
5391	25.02.2026	?	002	5391	IT010016379	1	5391	0101330	15.11.2013
10340	25.02.2026	?	002	10340	IT010016380	1	10340	0101332	15.11.2013
23900	25.02.2026	?	001	11950	IT010016380	2	11950	0101336	15.11.2013
14288	25.02.2026	?	002	7144	IT010016381	2	7144	0101337	15.11.2013
4813	25.02.2026	?	002	4813	IT010016381	1	4813	0101339	15.11.2013
1089	25.02.2026	?	002	1089	IT010016382	1	1089	0111515	15.11.2013
989	25.02.2026	?	002	989	IT010016383	1	989	0105738	15.11.2013
476	25.02.2026	?	002	476	IT010016384	1	476	0105755	15.11.2013
2163	25.02.2026	?	002	2163	IT010016384	1	2163	0105757	15.11.2013
828	25.02.2026	?	002	828	IT010016384	1	828	0105759	15.11.2013
1799	25.02.2026	?	002	1799	IT010016385	1	1799	0110141	15.11.2013
15840	25.02.2026	?	002	7920	IT010016385	2	7920	0102440	15.11.2013
1259	25.02.2026	?	002	1259	IT010016386	1	1259	0100595	15.11.2013
2412	25.02.2026	?	002	2412	IT010016386	1	2412	0100597	15.11.2013
5579	25.02.2026	?	002	5579	IT010016386	1	5579	0101326	15.11.2013
6831	25.02.2026	?	002	6831	IT010016386	1	6831	0101329	15.11.2013
5391	25.02.2026	?	002	5391	IT010016387	1	5391	0101330	15.11.2013
10340	25.02.2026	?	002	10340	IT010016388	1	10340	0101332	15.11.2013
4813	25.02.2026	?	002	4813	IT010016388	1	4813	0101339	15.11.2013
39586	25.02.2026	?	001	39586	IT010016389	1	39586	0102378	15.11.2013
7110	25.02.2026	?	002	7110	IT010016389	1	7110	0102383	15.11.2013
3213	25.02.2026	?	002	3213	IT010016389	1	3213	0102436	15.11.2013
3213	25.02.2026	?	002	3213	IT010016389	1	3213	0102438	15.11.2013
13410	25.02.2026	?	002	13410	IT010016390	1	13410	0102439	15.11.2013
2468	25.02.2026	?	002	2468	IT010016390	1	2468	0102442	15.11.2013
2468	25.02.2026	?	002	2468	IT010016391	1	2468	0102446	15.11.2013
2468	25.02.2026	?	002	2468	IT010016391	1	2468	0102447	15.11.2013
2468	25.02.2026	?	002	2468	IT010016391	1	2468	0102452	15.11.2013
7533	25.02.2026	?	002	7533	IT010016392	1	7533	0102453	15.11.2013
4482	25.02.2026	?	002	4482	IT010016393	1	4482	0102459	15.11.2013
4482	25.02.2026	?	002	4482	IT010016393	1	4482	0102460	15.11.2013
4482	25.02.2026	?	002	4482	IT010016394	1	4482	0102465	15.11.2013
1791	25.02.2026	?	002	1791	IT010016394	1	1791	0102578	15.11.2013
1619	25.02.2026	?	002	1619	IT010016395	1	1619	0105735	15.11.2013
4326	25.02.2026	?	002	2163	IT010016395	2	2163	0105736	15.11.2013
